OpenTime,Open,High,Low,Close,Volume
2025-11-13 00:00:00,3414.91,3415.11,3412.7,3414.01,188.0147
2025-11-13 00:01:00,3414.0,3415.42,3412.94,3414.72,185.1276
2025-11-13 00:02:00,3414.72,3421.68,3414.37,3421.33,662.5021
2025-11-13 00:03:00,3421.33,3422.33,3420.01,3421.05,226.9765
2025-11-13 00:04:00,3421.06,3421.56,3420.88,3420.89,34.8349
2025-11-13 00:05:00,3420.89,3421.54,3419.94,3419.94,115.4217
2025-11-13 00:06:00,3419.94,3419.94,3417.5,3417.5,102.5934
2025-11-13 00:07:00,3417.5,3417.98,3416.7,3417.84,263.9614
2025-11-13 00:08:00,3417.85,3418.21,3416.65,3417.55,81.4603
2025-11-13 00:09:00,3417.54,3418.21,3416.45,3417.78,137.26
2025-11-13 00:10:00,3417.77,3418.08,3416.65,3417.85,191.4328
2025-11-13 00:11:00,3417.86,3417.86,3416.48,3416.79,50.4194
2025-11-13 00:12:00,3416.78,3416.93,3415.96,3415.97,105.0751
2025-11-13 00:13:00,3415.96,3415.96,3411.04,3414.36,178.5807
2025-11-13 00:14:00,3414.36,3416.08,3413.44,3416.07,412.5094
2025-11-13 00:15:00,3416.07,3420.14,3414.5,3417.67,119.9751
2025-11-13 00:16:00,3417.66,3419.94,3417.44,3418.54,175.0247
2025-11-13 00:17:00,3418.54,3422.58,3418.53,3421.76,535.6272
2025-11-13 00:18:00,3421.77,3423.71,3419.17,3420.43,245.818
2025-11-13 00:19:00,3420.42,3420.42,3418.59,3418.61,68.4537
2025-11-13 00:20:00,3418.61,3418.87,3415.23,3415.92,194.6623
2025-11-13 00:21:00,3415.92,3415.92,3408.0,3408.0,348.5093
2025-11-13 00:22:00,3408.0,3411.65,3407.33,3410.62,302.8338
2025-11-13 00:23:00,3410.61,3410.79,3408.86,3410.33,66.2044
2025-11-13 00:24:00,3410.33,3410.33,3404.43,3406.93,462.6485
2025-11-13 00:25:00,3406.92,3408.33,3405.88,3406.46,221.742
2025-11-13 00:26:00,3406.47,3407.89,3406.47,3407.88,71.2026
2025-11-13 00:27:00,3407.88,3410.85,3407.29,3407.3,89.1057
2025-11-13 00:28:00,3407.29,3407.29,3405.1,3405.17,145.6023
2025-11-13 00:29:00,3405.18,3406.99,3404.67,3404.67,82.5156
2025-11-13 00:30:00,3404.67,3409.45,3404.67,3409.11,92.9077
2025-11-13 00:31:00,3409.11,3411.29,3409.11,3411.05,93.3644
2025-11-13 00:32:00,3411.04,3411.68,3408.5,3409.12,140.047
2025-11-13 00:33:00,3409.11,3413.39,3409.11,3409.99,240.9227
2025-11-13 00:34:00,3410.0,3415.22,3410.0,3414.77,260.5874
2025-11-13 00:35:00,3414.76,3427.0,3414.16,3426.32,1377.0276
2025-11-13 00:36:00,3426.31,3433.73,3425.84,3426.28,861.6223
2025-11-13 00:37:00,3426.18,3428.28,3424.72,3427.1,265.2498
2025-11-13 00:38:00,3427.09,3427.68,3426.62,3426.76,57.9226
2025-11-13 00:39:00,3426.77,3427.41,3423.58,3426.62,381.2959
2025-11-13 00:40:00,3426.62,3426.8,3420.0,3420.47,424.3548
2025-11-13 00:41:00,3420.47,3420.87,3418.29,3418.74,413.2131
2025-11-13 00:42:00,3418.75,3420.0,3413.5,3414.99,353.0983
2025-11-13 00:43:00,3415.0,3415.0,3410.0,3411.74,396.9994
