OpenTime,Open,High,Low,Close,Volume
2025-12-01 00:00:00,2991.25,2999.47,2990.0,2997.57,447.782
2025-12-01 00:01:00,2997.57,2997.57,2992.94,2992.94,196.7671
2025-12-01 00:02:00,2992.95,2996.7,2992.83,2995.79,126.8092
2025-12-01 00:03:00,2995.79,2995.79,2989.79,2990.45,236.9256
2025-12-01 00:04:00,2990.45,2991.14,2980.0,2987.27,2924.2978
2025-12-01 00:05:00,2987.28,2987.75,2978.0,2978.0,1100.3945
2025-12-01 00:06:00,2978.0,2978.01,2970.66,2972.63,1895.1776
2025-12-01 00:07:00,2972.63,2972.85,2952.97,2952.97,2804.1838
2025-12-01 00:08:00,2952.98,2961.6,2920.03,2932.54,6795.9107
2025-12-01 00:09:00,2932.54,2944.25,2923.33,2936.91,3980.6959
2025-12-01 00:10:00,2936.92,2942.2,2906.02,2922.61,4030.3223
2025-12-01 00:11:00,2922.61,2935.29,2916.02,2928.0,1593.4091
2025-12-01 00:12:00,2928.0,2930.39,2918.97,2919.73,968.0038
2025-12-01 00:13:00,2919.73,2923.0,2909.42,2919.45,1607.6877
2025-12-01 00:14:00,2919.44,2926.08,2915.0,2917.0,913.4262
2025-12-01 00:15:00,2917.0,2922.57,2912.0,2917.28,1038.4073
2025-12-01 00:16:00,2917.28,2924.78,2915.09,2920.94,731.9257
2025-12-01 00:17:00,2920.94,2920.94,2909.32,2910.44,1253.0613
2025-12-01 00:18:00,2910.44,2912.5,2900.47,2908.01,2244.4237
2025-12-01 00:19:00,2908.0,2908.0,2896.27,2903.85,1816.9025
2025-12-01 00:20:00,2903.86,2911.65,2903.06,2905.58,893.6838
2025-12-01 00:21:00,2905.57,2905.57,2885.0,2893.52,3999.0607
2025-12-01 00:22:00,2893.52,2900.0,2892.56,2900.0,809.1238
2025-12-01 00:23:00,2900.0,2900.5,2890.36,2891.26,1024.6757
2025-12-01 00:24:00,2891.26,2903.2,2890.45,2900.9,1059.7347
2025-12-01 00:25:00,2900.89,2908.59,2899.25,2901.54,1425.5753
2025-12-01 00:26:00,2901.54,2902.71,2897.29,2898.2,388.0432
2025-12-01 00:27:00,2898.19,2898.19,2894.22,2896.44,549.9123
2025-12-01 00:28:00,2896.33,2900.0,2894.73,2895.81,707.046
2025-12-01 00:29:00,2895.76,2896.64,2890.87,2893.54,579.6071
2025-12-01 00:30:00,2893.53,2893.72,2884.73,2888.45,1263.2669
2025-12-01 00:31:00,2888.45,2896.5,2883.33,2890.51,1092.9301
2025-12-01 00:32:00,2890.51,2890.54,2867.45,2876.7,4126.7664
2025-12-01 00:33:00,2876.7,2882.0,2870.49,2876.87,1228.2313
2025-12-01 00:34:00,2876.87,2879.55,2871.08,2875.44,694.8068
2025-12-01 00:35:00,2875.49,2875.49,2862.01,2872.5,1996.8813
2025-12-01 00:36:00,2872.5,2881.81,2871.45,2877.07,786.0996
2025-12-01 00:37:00,2877.11,2883.3,2873.09,2873.53,763.8049
