OpenTime,Open,High,Low,Close,Volume
2026-03-23 00:00:00,2053.9,2059.72,2053.9,2055.24,758.888
2026-03-23 00:01:00,2055.25,2056.2,2054.05,2054.08,258.5488
2026-03-23 00:02:00,2054.07,2055.19,2052.95,2052.96,175.4858
2026-03-23 00:03:00,2052.96,2054.08,2051.99,2054.08,66.9984
2026-03-23 00:04:00,2054.07,2055.69,2053.3,2054.08,184.649
2026-03-23 00:05:00,2054.07,2054.08,2048.41,2049.0,603.9249
2026-03-23 00:06:00,2049.0,2055.86,2049.0,2055.34,341.0293
2026-03-23 00:07:00,2055.34,2057.58,2055.07,2056.15,145.2274
2026-03-23 00:08:00,2056.15,2059.51,2055.9,2056.95,250.9391
2026-03-23 00:09:00,2056.95,2057.34,2056.5,2057.0,93.2104
2026-03-23 00:10:00,2057.0,2057.71,2056.3,2056.88,135.9002
2026-03-23 00:11:00,2056.87,2061.29,2056.87,2060.79,312.7457
2026-03-23 00:12:00,2060.8,2063.08,2060.36,2063.08,137.9697
2026-03-23 00:13:00,2063.07,2063.07,2060.86,2060.86,77.9138
2026-03-23 00:14:00,2060.86,2060.86,2056.99,2057.21,260.2963
2026-03-23 00:15:00,2057.22,2058.04,2051.94,2053.57,307.9647
2026-03-23 00:16:00,2053.56,2055.5,2051.91,2055.47,115.9699
2026-03-23 00:17:00,2055.47,2057.0,2054.48,2055.33,167.8033
2026-03-23 00:18:00,2055.33,2056.84,2053.56,2056.09,208.6548
2026-03-23 00:19:00,2056.09,2056.37,2053.99,2054.0,115.5179
2026-03-23 00:20:00,2054.0,2055.36,2052.83,2053.98,182.5489
2026-03-23 00:21:00,2053.98,2056.84,2053.98,2056.6,306.742
2026-03-23 00:22:00,2056.6,2056.6,2054.99,2055.61,360.4925
2026-03-23 00:23:00,2055.61,2058.51,2055.38,2058.51,446.0999
2026-03-23 00:24:00,2058.5,2059.19,2057.29,2058.91,299.3537
2026-03-23 00:25:00,2058.91,2059.67,2057.85,2057.85,222.0328
2026-03-23 00:26:00,2057.84,2059.47,2057.27,2058.13,59.9979
2026-03-23 00:27:00,2058.14,2058.42,2053.6,2054.99,232.6861
2026-03-23 00:28:00,2054.99,2056.17,2054.31,2054.48,177.4804
2026-03-23 00:29:00,2054.48,2055.76,2053.47,2053.98,140.8462
2026-03-23 00:30:00,2053.98,2054.52,2053.12,2053.17,184.8697
2026-03-23 00:31:00,2053.17,2053.77,2050.05,2050.05,286.2657
2026-03-23 00:32:00,2050.05,2051.02,2047.82,2048.62,427.6277
2026-03-23 00:33:00,2048.61,2048.61,2046.39,2047.21,313.6252
2026-03-23 00:34:00,2047.21,2049.07,2045.25,2046.29,177.9866
2026-03-23 00:35:00,2046.3,2047.02,2043.35,2044.45,476.7515
2026-03-23 00:36:00,2044.44,2045.29,2037.6,2041.18,1601.8176
