OpenTime,Open,High,Low,Close,Volume
2025-12-12 00:00:00,3237.38,3237.39,3234.7,3236.28,157.3066
2025-12-12 00:01:00,3236.28,3237.98,3236.28,3236.89,105.2164
2025-12-12 00:02:00,3236.89,3239.43,3236.88,3238.65,227.4145
2025-12-12 00:03:00,3238.66,3238.75,3237.65,3238.5,101.6376
2025-12-12 00:04:00,3238.51,3238.51,3232.97,3233.08,142.5492
2025-12-12 00:05:00,3233.08,3235.0,3231.64,3232.75,159.6344
2025-12-12 00:06:00,3232.75,3233.53,3232.32,3232.64,125.451
2025-12-12 00:07:00,3232.65,3235.15,3232.64,3234.53,78.5703
2025-12-12 00:08:00,3234.54,3236.08,3234.07,3234.07,83.6598
2025-12-12 00:09:00,3234.07,3234.07,3232.04,3232.31,142.363
2025-12-12 00:10:00,3232.3,3234.2,3232.24,3233.33,80.2716
2025-12-12 00:11:00,3233.33,3233.52,3232.19,3232.59,92.1676
2025-12-12 00:12:00,3232.59,3232.59,3230.13,3230.38,124.498
2025-12-12 00:13:00,3230.38,3230.38,3229.57,3229.91,51.8145
2025-12-12 00:14:00,3229.91,3230.82,3229.91,3230.46,76.8694
2025-12-12 00:15:00,3230.46,3232.78,3230.21,3232.78,61.0889
2025-12-12 00:16:00,3232.78,3235.5,3232.78,3235.03,67.6258
2025-12-12 00:17:00,3235.03,3236.18,3235.03,3235.84,107.4849
2025-12-12 00:18:00,3235.84,3239.54,3235.84,3235.87,113.9867
2025-12-12 00:19:00,3235.87,3242.77,3235.87,3240.73,280.6233
2025-12-12 00:20:00,3240.73,3245.0,3240.3,3245.0,175.067
2025-12-12 00:21:00,3245.0,3247.0,3240.66,3242.02,273.363
2025-12-12 00:22:00,3242.02,3242.95,3237.73,3238.11,200.7454
2025-12-12 00:23:00,3238.12,3239.36,3237.51,3237.67,88.2911
2025-12-12 00:24:00,3237.68,3239.83,3237.68,3239.15,40.8345
2025-12-12 00:25:00,3239.15,3239.38,3234.4,3234.41,101.5553
2025-12-12 00:26:00,3234.41,3236.82,3234.4,3236.82,43.4414
2025-12-12 00:27:00,3236.82,3236.82,3234.0,3234.6,117.2882
2025-12-12 00:28:00,3234.6,3236.34,3234.59,3235.2,67.939
2025-12-12 00:29:00,3235.17,3235.91,3234.8,3235.91,63.1371
2025-12-12 00:30:00,3235.92,3237.92,3235.92,3236.79,82.8263
2025-12-12 00:31:00,3236.79,3236.79,3232.68,3232.68,73.6809
2025-12-12 00:32:00,3232.66,3234.21,3231.84,3233.62,77.5281
2025-12-12 00:33:00,3233.63,3234.61,3232.65,3234.61,35.487
2025-12-12 00:34:00,3234.61,3235.29,3231.99,3232.62,137.0252
2025-12-12 00:35:00,3232.61,3233.84,3232.5,3233.84,89.4268
2025-12-12 00:36:00,3233.84,3234.68,3232.95,3234.29,248.5046
2025-12-12 00:37:00,3234.28,3234.28,3233.0,3233.2,62.0453
2025-12-12 00:38:00,3233.2,3236.53,3233.17,3235.7,110.1463
2025-12-12 00:39:00,3235.71,3235.89,3234.56,3234.56,51.9192
2025-12-12 00:40:00,3234.56,3238.0,3234.56,3237.35,92.3675
2025-12-12 00:41:00,3237.35,3237.47,3235.31,3235.58,75.5199
2025-12-12 00:42:00,3235.57,3235.58,3232.35,3232.35,84.8868
2025-12-12 00:43:00,3232.35,3233.98,3232.35,3233.71,89.0145
2025-12-12 00:44:00,3233.72,3233.72,3230.1,3230.42,164.7587
2025-12-12 00:45:00,3230.42,3231.19,3230.01,3230.09,82.4601
2025-12-12 00:46:00,3230.1,3232.83,3228.49,3231.03,289.2033
2025-12-12 00:47:00,3231.03,3232.01,3228.98,3229.36,72.9914
2025-12-12 00:48:00,3229.35,3229.35,3223.95,3224.3,462.173
2025-12-12 00:49:00,3224.29,3225.01,3223.96,3223.96,165.4808
2025-12-12 00:50:00,3223.96,3226.9,3223.55,3226.69,143.3254
2025-12-12 00:51:00,3226.69,3226.69,3224.89,3225.27,81.2992
2025-12-12 00:52:00,3225.27,3225.27,3220.03,3222.54,1021.7626
2025-12-12 00:53:00,3222.54,3222.54,3215.28,3216.01,1120.2088
2025-12-12 00:54:00,3216.01,3216.81,3206.05,3210.34,1667.0914
2025-12-12 00:55:00,3210.35,3212.83,3209.91,3212.83,631.8394
2025-12-12 00:56:00,3212.83,3216.0,3212.83,3213.15,563.857
2025-12-12 00:57:00,3213.15,3214.01,3202.23,3202.83,1365.0947
2025-12-12 00:58:00,3202.83,3203.17,3199.54,3202.29,1091.6102
2025-12-12 00:59:00,3202.33,3202.33,3185.2,3189.24,2931.1727
2025-12-12 01:00:00,3189.24,3202.01,3189.24,3202.01,1224.9543
2025-12-12 01:01:00,3202.02,3207.0,3199.91,3202.04,504.6717
2025-12-12 01:02:00,3202.05,3204.22,3199.14,3204.0,162.963
2025-12-12 01:03:00,3204.0,3204.61,3201.14,3202.61,230.8114
2025-12-12 01:04:00,3202.61,3202.61,3196.44,3199.17,346.1207
2025-12-12 01:05:00,3199.17,3207.64,3199.17,3207.0,453.0377
2025-12-12 01:06:00,3207.0,3207.55,3204.51,3207.55,163.8139
2025-12-12 01:07:00,3207.55,3207.55,3203.6,3206.55,190.0521
2025-12-12 01:08:00,3206.56,3210.35,3205.9,3209.04,233.7417
2025-12-12 01:09:00,3209.04,3213.22,3208.79,3211.66,251.7868
2025-12-12 01:10:00,3211.65,3213.27,3210.51,3211.29,113.0068
2025-12-12 01:11:00,3211.29,3211.7,3209.74,3211.2,149.2777
2025-12-12 01:12:00,3211.2,3211.21,3207.79,3209.23,251.2521
2025-12-12 01:13:00,3209.23,3211.04,3208.59,3211.03,142.7951
2025-12-12 01:14:00,3211.04,3216.57,3210.41,3214.88,576.4764
2025-12-12 01:15:00,3214.87,3220.0,3214.2,3217.93,270.9677
2025-12-12 01:16:00,3217.93,3220.0,3215.85,3219.03,97.7188
2025-12-12 01:17:00,3219.03,3225.91,3218.6,3225.55,571.9378
2025-12-12 01:18:00,3225.55,3232.5,3224.23,3231.72,838.1853
2025-12-12 01:19:00,3231.71,3233.82,3227.08,3229.76,339.8278
2025-12-12 01:20:00,3229.75,3232.38,3229.75,3231.25,182.6358
2025-12-12 01:21:00,3231.24,3233.39,3230.7,3232.96,113.9433
2025-12-12 01:22:00,3232.96,3233.14,3227.79,3228.53,671.0499
2025-12-12 01:23:00,3228.53,3232.99,3228.53,3232.99,64.6973
2025-12-12 01:24:00,3233.0,3236.0,3231.84,3235.67,215.713
2025-12-12 01:25:00,3235.66,3235.67,3233.1,3233.1,122.3608
2025-12-12 01:26:00,3233.1,3233.11,3229.27,3229.27,121.4538
2025-12-12 01:27:00,3229.27,3230.97,3228.95,3230.97,135.9241
2025-12-12 01:28:00,3230.97,3232.26,3230.41,3230.97,32.1572
2025-12-12 01:29:00,3230.97,3233.3,3230.97,3233.3,59.2847
2025-12-12 01:30:00,3233.29,3233.29,3230.08,3232.16,148.5721
2025-12-12 01:31:00,3232.16,3238.29,3232.16,3237.04,241.2277
2025-12-12 01:32:00,3237.04,3241.96,3236.34,3238.62,298.3357
2025-12-12 01:33:00,3238.63,3242.22,3238.62,3240.94,246.8974
2025-12-12 01:34:00,3240.94,3246.37,3238.78,3246.37,260.8151
2025-12-12 01:35:00,3246.38,3246.38,3237.6,3239.08,270.8786
2025-12-12 01:36:00,3239.08,3239.42,3234.34,3234.96,162.0557
2025-12-12 01:37:00,3234.96,3236.84,3234.34,3234.83,112.5308
2025-12-12 01:38:00,3234.84,3237.48,3234.84,3237.47,37.3832
2025-12-12 01:39:00,3237.48,3239.45,3237.48,3237.51,154.6991
2025-12-12 01:40:00,3237.52,3240.65,3237.51,3240.64,98.0668
2025-12-12 01:41:00,3240.64,3240.64,3238.54,3239.8,109.5429
2025-12-12 01:42:00,3239.81,3243.36,3239.81,3242.83,208.0282
2025-12-12 01:43:00,3242.84,3242.84,3239.52,3239.52,167.8942
2025-12-12 01:44:00,3239.53,3239.53,3234.56,3234.61,79.3545
2025-12-12 01:45:00,3234.61,3239.84,3234.61,3239.28,144.8323
2025-12-12 01:46:00,3239.28,3239.28,3232.49,3232.5,135.0725
2025-12-12 01:47:00,3232.49,3236.0,3232.37,3235.09,50.3845
2025-12-12 01:48:00,3235.1,3235.1,3233.19,3233.73,237.5773
2025-12-12 01:49:00,3233.73,3234.24,3230.96,3231.47,149.5314
2025-12-12 01:50:00,3231.46,3232.16,3230.73,3231.22,109.5521
2025-12-12 01:51:00,3231.22,3232.78,3231.0,3231.71,76.2007
2025-12-12 01:52:00,3231.72,3231.92,3228.7,3230.89,195.0577
2025-12-12 01:53:00,3230.89,3231.35,3229.8,3229.8,83.1484
2025-12-12 01:54:00,3229.81,3232.28,3229.81,3232.14,90.6987
2025-12-12 01:55:00,3232.13,3232.78,3231.4,3232.78,87.3981
2025-12-12 01:56:00,3232.8,3236.16,3232.8,3236.16,216.9927
2025-12-12 01:57:00,3236.17,3238.31,3229.25,3229.25,192.7827
2025-12-12 01:58:00,3229.24,3233.02,3227.64,3233.02,100.0605
2025-12-12 01:59:00,3233.01,3236.48,3233.01,3234.7,132.0774
2025-12-12 02:00:00,3234.7,3235.09,3229.25,3229.25,183.865
2025-12-12 02:01:00,3229.25,3230.75,3228.35,3230.42,164.5686
2025-12-12 02:02:00,3230.41,3230.41,3227.41,3228.64,249.4007
2025-12-12 02:03:00,3228.64,3234.2,3227.59,3234.2,98.2776
2025-12-12 02:04:00,3234.2,3234.48,3231.04,3231.5,126.1488
2025-12-12 02:05:00,3231.51,3232.08,3231.5,3231.67,150.1116
2025-12-12 02:06:00,3231.68,3232.02,3231.52,3231.95,480.5568
2025-12-12 02:07:00,3231.94,3232.53,3230.11,3232.53,200.5289
2025-12-12 02:08:00,3232.52,3234.9,3232.1,3234.77,135.0231
2025-12-12 02:09:00,3234.77,3237.17,3233.73,3236.16,95.2248
2025-12-12 02:10:00,3236.17,3237.99,3236.09,3237.53,48.8384
2025-12-12 02:11:00,3237.52,3245.29,3237.52,3243.42,540.0427
2025-12-12 02:12:00,3243.42,3246.75,3243.42,3244.57,235.5606
2025-12-12 02:13:00,3244.57,3254.74,3244.57,3252.41,923.4202
2025-12-12 02:14:00,3252.41,3252.41,3247.43,3247.84,407.6532
2025-12-12 02:15:00,3247.85,3250.0,3245.95,3246.7,166.3866
2025-12-12 02:16:00,3246.7,3248.45,3246.59,3248.45,39.2021
2025-12-12 02:17:00,3248.44,3250.0,3247.28,3250.0,64.0541
2025-12-12 02:18:00,3250.0,3253.36,3248.12,3249.28,243.2451
2025-12-12 02:19:00,3249.27,3249.28,3245.62,3247.56,351.3315
2025-12-12 02:20:00,3247.55,3250.59,3247.33,3250.18,104.6965
2025-12-12 02:21:00,3250.19,3253.91,3247.98,3248.69,329.4172
2025-12-12 02:22:00,3248.69,3252.99,3248.69,3251.73,178.3167
2025-12-12 02:23:00,3251.74,3251.74,3247.52,3247.79,86.2175
2025-12-12 02:24:00,3247.82,3253.0,3247.82,3248.99,371.9288
2025-12-12 02:25:00,3248.98,3251.64,3247.9,3251.64,66.4334
2025-12-12 02:26:00,3251.64,3253.13,3248.86,3248.87,93.3936
2025-12-12 02:27:00,3248.87,3250.26,3248.64,3250.03,72.197
2025-12-12 02:28:00,3250.04,3251.19,3249.87,3250.74,44.6146
2025-12-12 02:29:00,3250.74,3251.14,3248.45,3248.85,92.723
2025-12-12 02:30:00,3248.84,3249.44,3246.68,3248.8,188.908
2025-12-12 02:31:00,3248.8,3252.69,3248.79,3250.08,87.7182
2025-12-12 02:32:00,3250.09,3251.42,3248.63,3249.19,135.8145
2025-12-12 02:33:00,3249.18,3249.66,3243.82,3243.84,276.2379
2025-12-12 02:34:00,3243.85,3246.97,3243.85,3246.69,44.014
2025-12-12 02:35:00,3246.7,3248.5,3246.7,3248.28,91.7872
2025-12-12 02:36:00,3248.28,3250.18,3247.24,3250.07,82.6883
2025-12-12 02:37:00,3250.09,3251.91,3249.2,3251.9,220.1217
2025-12-12 02:38:00,3251.9,3251.91,3247.8,3250.98,320.8121
2025-12-12 02:39:00,3250.98,3250.98,3247.84,3248.31,113.8825
2025-12-12 02:40:00,3248.31,3250.5,3248.31,3250.38,27.9921
2025-12-12 02:41:00,3250.38,3251.29,3250.23,3250.9,39.6665
2025-12-12 02:42:00,3250.9,3251.14,3250.33,3250.56,73.8678
2025-12-12 02:43:00,3250.56,3251.03,3248.23,3248.24,452.3735
2025-12-12 02:44:00,3248.24,3249.61,3248.11,3249.61,117.9036
2025-12-12 02:45:00,3249.61,3250.1,3247.04,3247.17,143.0022
2025-12-12 02:46:00,3247.16,3247.54,3246.15,3246.92,115.9931
2025-12-12 02:47:00,3246.92,3251.0,3246.92,3251.0,167.5751
2025-12-12 02:48:00,3251.0,3253.22,3250.57,3253.22,107.1501
2025-12-12 02:49:00,3253.22,3260.86,3253.22,3259.3,900.8818
2025-12-12 02:50:00,3259.31,3259.43,3252.71,3252.85,443.5704
2025-12-12 02:51:00,3252.86,3253.92,3250.58,3252.4,350.6401
2025-12-12 02:52:00,3252.4,3252.87,3250.59,3252.86,72.6314
2025-12-12 02:53:00,3252.87,3257.89,3252.87,3257.12,188.5855
2025-12-12 02:54:00,3257.13,3259.46,3256.57,3258.53,151.3101
2025-12-12 02:55:00,3258.52,3265.5,3258.17,3264.53,820.9057
2025-12-12 02:56:00,3264.53,3264.53,3259.96,3259.97,234.3294
2025-12-12 02:57:00,3259.97,3260.88,3258.4,3260.64,515.7401
2025-12-12 02:58:00,3260.65,3261.03,3257.38,3257.9,194.6221
2025-12-12 02:59:00,3257.9,3258.64,3257.9,3258.63,62.7372
2025-12-12 03:00:00,3258.64,3259.5,3256.84,3257.54,171.796
2025-12-12 03:01:00,3257.54,3259.71,3257.54,3257.99,123.5695
2025-12-12 03:02:00,3258.0,3258.0,3256.78,3256.78,129.6805
2025-12-12 03:03:00,3256.79,3259.19,3256.79,3259.19,98.7291
2025-12-12 03:04:00,3259.2,3260.22,3257.86,3260.21,77.8645
2025-12-12 03:05:00,3260.22,3263.87,3260.21,3262.48,296.0685
2025-12-12 03:06:00,3262.48,3264.32,3261.75,3261.76,235.2997
2025-12-12 03:07:00,3261.75,3261.75,3260.0,3260.59,77.2078
2025-12-12 03:08:00,3260.6,3262.09,3260.0,3261.21,293.0635
2025-12-12 03:09:00,3261.2,3262.04,3259.53,3259.53,38.9726
2025-12-12 03:10:00,3259.54,3261.33,3259.54,3260.0,53.6179
2025-12-12 03:11:00,3260.01,3260.01,3255.0,3255.27,181.6829
2025-12-12 03:12:00,3255.28,3257.16,3255.27,3256.12,93.6435
2025-12-12 03:13:00,3256.12,3256.43,3254.08,3254.56,265.5461
2025-12-12 03:14:00,3254.56,3255.33,3252.68,3253.41,109.3421
2025-12-12 03:15:00,3253.4,3254.49,3248.79,3249.98,195.3223
2025-12-12 03:16:00,3249.98,3250.39,3242.08,3244.64,675.3247
2025-12-12 03:17:00,3244.65,3248.0,3244.65,3247.99,218.2202
2025-12-12 03:18:00,3248.0,3249.39,3243.2,3243.21,136.2021
2025-12-12 03:19:00,3243.21,3244.16,3239.64,3241.47,313.4059
2025-12-12 03:20:00,3241.47,3242.0,3240.25,3241.2,226.9667
2025-12-12 03:21:00,3241.19,3241.37,3238.25,3240.49,197.2208
2025-12-12 03:22:00,3240.49,3241.68,3239.64,3241.67,106.8387
2025-12-12 03:23:00,3241.68,3241.8,3240.03,3240.4,57.9261
2025-12-12 03:24:00,3240.41,3242.5,3239.27,3239.4,110.9122
2025-12-12 03:25:00,3239.41,3242.85,3239.41,3242.02,104.147
2025-12-12 03:26:00,3242.02,3242.1,3240.48,3242.1,69.3115
2025-12-12 03:27:00,3242.1,3242.1,3240.65,3240.98,54.4315
2025-12-12 03:28:00,3240.98,3242.11,3240.43,3241.08,88.2369
2025-12-12 03:29:00,3241.08,3241.79,3241.08,3241.79,38.9067
2025-12-12 03:30:00,3241.78,3243.96,3239.36,3243.31,201.1949
2025-12-12 03:31:00,3243.31,3243.96,3241.74,3243.2,175.2731
2025-12-12 03:32:00,3243.2,3243.61,3242.15,3243.21,87.8999
2025-12-12 03:33:00,3243.21,3243.6,3240.73,3240.96,118.1285
2025-12-12 03:34:00,3240.95,3242.01,3238.7,3242.0,116.2927
2025-12-12 03:35:00,3242.01,3245.28,3240.59,3244.48,112.1891
2025-12-12 03:36:00,3244.48,3244.78,3242.73,3243.46,81.0355
2025-12-12 03:37:00,3243.45,3247.93,3243.45,3247.41,283.3396
2025-12-12 03:38:00,3247.41,3247.86,3246.37,3247.72,140.9661
2025-12-12 03:39:00,3247.72,3249.22,3247.71,3248.91,80.8526
2025-12-12 03:40:00,3248.91,3249.97,3248.13,3249.39,192.4991
2025-12-12 03:41:00,3249.38,3249.39,3246.64,3247.96,139.2708
2025-12-12 03:42:00,3247.95,3248.02,3247.57,3248.02,62.9158
2025-12-12 03:43:00,3248.02,3248.02,3246.7,3248.02,81.3371
2025-12-12 03:44:00,3248.02,3248.9,3248.02,3248.31,79.395
2025-12-12 03:45:00,3248.31,3249.02,3248.31,3248.73,112.5305
2025-12-12 03:46:00,3248.72,3249.3,3247.29,3248.92,213.8602
2025-12-12 03:47:00,3248.92,3248.92,3246.97,3247.37,170.1005
2025-12-12 03:48:00,3247.37,3248.24,3245.84,3247.58,264.5172
2025-12-12 03:49:00,3247.58,3248.73,3247.29,3247.29,32.7573
2025-12-12 03:50:00,3247.29,3248.93,3247.29,3247.58,104.8983
2025-12-12 03:51:00,3247.58,3250.77,3247.58,3250.38,419.2424
2025-12-12 03:52:00,3250.38,3250.38,3248.67,3249.62,66.376
2025-12-12 03:53:00,3249.62,3250.19,3248.95,3248.95,94.0452
2025-12-12 03:54:00,3248.94,3248.94,3247.44,3248.34,58.6349
2025-12-12 03:55:00,3248.34,3248.34,3244.77,3245.78,112.9767
2025-12-12 03:56:00,3245.78,3248.0,3245.77,3246.56,70.2714
2025-12-12 03:57:00,3246.56,3246.56,3245.23,3245.24,29.3006
2025-12-12 03:58:00,3245.24,3246.4,3244.51,3246.26,109.5166
2025-12-12 03:59:00,3246.25,3246.25,3245.49,3245.49,28.5091
2025-12-12 04:00:00,3245.49,3245.49,3243.66,3244.52,83.506
2025-12-12 04:01:00,3244.53,3247.31,3244.53,3247.3,73.4121
2025-12-12 04:02:00,3247.31,3247.31,3245.51,3245.51,111.2649
2025-12-12 04:03:00,3245.52,3246.96,3244.17,3246.96,139.2126
2025-12-12 04:04:00,3246.96,3249.62,3245.12,3246.38,214.5953
