OpenTime,Open,High,Low,Close,Volume
2025-11-19 00:00:00,3123.65,3124.17,3121.78,3123.03,70.4671
2025-11-19 00:01:00,3123.04,3123.93,3118.1,3118.11,128.099
2025-11-19 00:02:00,3118.1,3118.11,3108.5,3109.3,933.8457
2025-11-19 00:03:00,3109.3,3111.17,3108.85,3109.12,339.8669
2025-11-19 00:04:00,3109.1,3111.16,3109.1,3110.69,142.2791
2025-11-19 00:05:00,3110.7,3110.7,3103.57,3103.89,390.1092
2025-11-19 00:06:00,3103.9,3104.76,3102.73,3104.49,130.8186
2025-11-19 00:07:00,3104.48,3105.37,3103.75,3104.24,74.1663
2025-11-19 00:08:00,3104.24,3105.37,3103.03,3105.36,81.4563
2025-11-19 00:09:00,3105.36,3109.57,3104.16,3109.47,145.0285
2025-11-19 00:10:00,3109.45,3109.45,3105.57,3106.72,426.3173
2025-11-19 00:11:00,3106.72,3107.69,3104.26,3107.49,466.6886
2025-11-19 00:12:00,3107.49,3107.49,3104.01,3104.55,136.9412
2025-11-19 00:13:00,3104.55,3104.71,3101.58,3103.12,152.1798
2025-11-19 00:14:00,3103.12,3106.45,3102.46,3103.43,115.1164
2025-11-19 00:15:00,3103.43,3105.13,3101.67,3102.47,78.0777
2025-11-19 00:16:00,3102.46,3105.0,3099.71,3100.0,334.964
2025-11-19 00:17:00,3099.99,3099.99,3087.65,3090.25,3331.41
2025-11-19 00:18:00,3090.24,3091.14,3084.96,3086.4,1178.8142
2025-11-19 00:19:00,3086.41,3087.89,3077.88,3079.07,1425.8226
2025-11-19 00:20:00,3079.07,3086.8,3079.07,3086.01,449.2675
2025-11-19 00:21:00,3086.0,3089.0,3083.74,3083.98,542.97
2025-11-19 00:22:00,3083.97,3094.33,3081.45,3093.92,978.2786
2025-11-19 00:23:00,3093.91,3095.59,3091.73,3095.32,298.5633
2025-11-19 00:24:00,3095.31,3095.31,3092.63,3093.4,109.3595
2025-11-19 00:25:00,3093.41,3095.25,3091.1,3095.25,471.5005
2025-11-19 00:26:00,3095.25,3099.54,3095.25,3096.89,264.2064
2025-11-19 00:27:00,3096.89,3097.22,3095.54,3095.54,181.7127
2025-11-19 00:28:00,3095.55,3095.55,3093.0,3093.79,276.4692
2025-11-19 00:29:00,3093.78,3094.97,3091.77,3092.86,114.0288
2025-11-19 00:30:00,3092.85,3094.23,3092.23,3093.85,414.8422
2025-11-19 00:31:00,3093.79,3096.0,3093.73,3095.99,158.8732
2025-11-19 00:32:00,3096.0,3099.34,3090.65,3091.42,189.0065
2025-11-19 00:33:00,3091.43,3091.65,3090.25,3091.11,81.1599
2025-11-19 00:34:00,3091.1,3091.1,3087.02,3087.02,172.1362
2025-11-19 00:35:00,3087.03,3090.3,3086.13,3090.3,167.7016
2025-11-19 00:36:00,3090.4,3093.0,3089.97,3091.51,121.8009
2025-11-19 00:37:00,3091.51,3091.72,3088.5,3090.84,106.9056
2025-11-19 00:38:00,3090.83,3090.83,3086.34,3087.91,278.8195
2025-11-19 00:39:00,3087.91,3095.75,3087.69,3095.55,162.0668
2025-11-19 00:40:00,3095.56,3096.95,3093.87,3095.12,326.8393
2025-11-19 00:41:00,3095.11,3099.0,3094.75,3098.13,167.1447
2025-11-19 00:42:00,3098.14,3099.78,3097.3,3099.18,131.1342
2025-11-19 00:43:00,3099.18,3108.22,3099.15,3104.1,444.37
2025-11-19 00:44:00,3104.1,3108.95,3103.81,3105.48,354.0119
2025-11-19 00:45:00,3105.47,3106.0,3103.59,3103.59,190.0448
2025-11-19 00:46:00,3103.52,3107.5,3102.6,3103.14,191.394
2025-11-19 00:47:00,3103.14,3105.93,3101.57,3101.88,91.7096
2025-11-19 00:48:00,3101.87,3103.72,3101.0,3103.51,205.5321
2025-11-19 00:49:00,3103.5,3105.94,3102.17,3105.91,107.2394
2025-11-19 00:50:00,3105.91,3108.48,3105.38,3107.6,191.8346
2025-11-19 00:51:00,3107.59,3107.88,3106.22,3107.7,83.7179
2025-11-19 00:52:00,3107.69,3109.24,3106.18,3109.23,218.16
2025-11-19 00:53:00,3109.24,3109.24,3107.62,3107.78,107.8161
2025-11-19 00:54:00,3107.78,3109.24,3105.67,3105.93,265.7709
2025-11-19 00:55:00,3105.94,3106.77,3104.82,3105.58,178.3593
2025-11-19 00:56:00,3105.6,3107.77,3105.6,3107.63,132.8293
2025-11-19 00:57:00,3107.63,3108.0,3105.76,3105.94,65.9512
2025-11-19 00:58:00,3105.94,3106.14,3105.09,3105.09,36.65
2025-11-19 00:59:00,3105.08,3105.08,3099.64,3100.64,192.5586
2025-11-19 01:00:00,3100.64,3101.58,3096.0,3099.68,327.2674
2025-11-19 01:01:00,3099.68,3099.68,3096.87,3098.45,246.7383
2025-11-19 01:02:00,3098.44,3098.44,3093.8,3094.26,106.1585
2025-11-19 01:03:00,3094.25,3095.52,3091.93,3094.19,321.6565
