OpenTime,Open,High,Low,Close,Volume
2026-03-06 00:00:00,2072.86,2073.34,2072.2,2072.2,72.9687
2026-03-06 00:01:00,2072.2,2072.83,2072.2,2072.83,79.3429
2026-03-06 00:02:00,2072.83,2073.82,2072.37,2072.72,70.8011
2026-03-06 00:03:00,2072.73,2073.74,2072.57,2072.58,50.9717
2026-03-06 00:04:00,2072.58,2075.0,2072.57,2074.28,149.3739
2026-03-06 00:05:00,2074.29,2075.01,2073.16,2074.95,535.9126
2026-03-06 00:06:00,2074.95,2076.19,2074.71,2076.03,126.1207
2026-03-06 00:07:00,2076.02,2076.28,2074.99,2075.84,51.8288
2026-03-06 00:08:00,2075.85,2076.05,2075.14,2075.21,65.0312
2026-03-06 00:09:00,2075.22,2075.93,2075.22,2075.45,201.286
2026-03-06 00:10:00,2075.45,2075.97,2074.9,2075.75,256.9378
2026-03-06 00:11:00,2075.76,2078.94,2075.76,2078.93,168.7742
2026-03-06 00:12:00,2078.93,2079.08,2078.39,2078.76,69.473
2026-03-06 00:13:00,2078.77,2080.01,2078.72,2080.01,535.9787
2026-03-06 00:14:00,2080.0,2080.39,2080.0,2080.38,82.5336
2026-03-06 00:15:00,2080.38,2080.39,2078.35,2078.35,408.6597
2026-03-06 00:16:00,2078.36,2078.48,2076.77,2078.05,134.8505
2026-03-06 00:17:00,2078.05,2079.72,2077.44,2077.44,269.073
2026-03-06 00:18:00,2077.45,2077.66,2075.0,2075.75,135.138
2026-03-06 00:19:00,2075.75,2077.31,2075.16,2076.33,400.6427
2026-03-06 00:20:00,2076.33,2076.33,2074.08,2074.73,306.3071
2026-03-06 00:21:00,2074.74,2074.93,2074.41,2074.92,36.3998
2026-03-06 00:22:00,2074.92,2075.7,2073.81,2075.7,90.6859
2026-03-06 00:23:00,2075.69,2076.0,2075.58,2076.0,38.2752
2026-03-06 00:24:00,2076.0,2077.28,2075.99,2077.28,73.6775
2026-03-06 00:25:00,2077.28,2077.28,2075.01,2075.01,65.6459
2026-03-06 00:26:00,2075.01,2075.08,2072.09,2073.56,284.0057
2026-03-06 00:27:00,2073.56,2074.79,2073.56,2074.24,71.1974
2026-03-06 00:28:00,2074.24,2074.75,2074.23,2074.62,62.3847
2026-03-06 00:29:00,2074.63,2074.63,2072.41,2072.85,67.9627
2026-03-06 00:30:00,2072.84,2073.04,2070.84,2071.68,118.6721
2026-03-06 00:31:00,2071.69,2072.73,2071.69,2072.73,39.7462
2026-03-06 00:32:00,2072.72,2073.15,2071.96,2072.6,59.2401
2026-03-06 00:33:00,2072.61,2074.37,2072.6,2072.81,113.2945
2026-03-06 00:34:00,2072.81,2073.82,2072.23,2072.54,85.7861
2026-03-06 00:35:00,2072.55,2072.98,2072.0,2072.0,61.2006
2026-03-06 00:36:00,2072.01,2072.11,2069.83,2071.74,163.0851
2026-03-06 00:37:00,2071.74,2072.43,2071.47,2071.76,542.6913
2026-03-06 00:38:00,2071.75,2072.46,2071.68,2071.81,480.1992
2026-03-06 00:39:00,2071.8,2071.87,2069.76,2070.6,244.3113
2026-03-06 00:40:00,2070.6,2072.25,2070.59,2071.39,433.7171
2026-03-06 00:41:00,2071.4,2071.59,2070.68,2071.08,341.5822
2026-03-06 00:42:00,2071.08,2071.56,2070.7,2071.56,28.7601
2026-03-06 00:43:00,2071.55,2071.69,2070.99,2071.69,33.7995
2026-03-06 00:44:00,2071.69,2072.24,2071.01,2071.05,114.3822
2026-03-06 00:45:00,2071.05,2071.7,2070.96,2071.63,59.3297
2026-03-06 00:46:00,2071.63,2075.62,2071.63,2075.47,157.7324
2026-03-06 00:47:00,2075.46,2075.46,2073.9,2074.89,43.9166
2026-03-06 00:48:00,2074.9,2076.5,2074.9,2075.21,84.6147
2026-03-06 00:49:00,2075.21,2075.41,2073.62,2073.63,76.0972
2026-03-06 00:50:00,2073.63,2074.25,2072.53,2072.53,74.428
2026-03-06 00:51:00,2072.53,2072.53,2067.7,2070.21,465.5456
2026-03-06 00:52:00,2070.21,2072.52,2070.21,2071.79,70.1026
2026-03-06 00:53:00,2071.8,2072.73,2071.8,2072.18,33.1347
2026-03-06 00:54:00,2072.19,2073.83,2072.19,2073.83,26.7252
2026-03-06 00:55:00,2073.83,2074.04,2073.07,2074.04,28.6261
2026-03-06 00:56:00,2074.04,2074.19,2073.58,2074.19,23.6865
2026-03-06 00:57:00,2074.19,2074.19,2073.27,2073.64,30.0356
2026-03-06 00:58:00,2073.63,2073.64,2073.12,2073.34,21.1306
2026-03-06 00:59:00,2073.34,2075.03,2072.65,2075.02,162.3963
2026-03-06 01:00:00,2075.03,2075.17,2073.62,2074.41,72.6587
2026-03-06 01:01:00,2074.4,2074.4,2072.84,2073.82,127.7284
2026-03-06 01:02:00,2073.82,2077.71,2073.82,2077.71,145.4976
2026-03-06 01:03:00,2077.72,2078.44,2076.97,2077.74,151.8303
2026-03-06 01:04:00,2077.74,2077.86,2072.01,2074.57,1181.418
2026-03-06 01:05:00,2074.57,2077.72,2074.57,2076.62,286.9314
2026-03-06 01:06:00,2076.63,2076.63,2075.49,2076.09,93.9341
2026-03-06 01:07:00,2076.1,2076.9,2075.88,2076.33,96.6945
2026-03-06 01:08:00,2076.33,2078.36,2076.17,2077.13,341.5876
2026-03-06 01:09:00,2077.13,2077.78,2076.31,2077.56,175.1544
2026-03-06 01:10:00,2077.56,2078.29,2076.0,2076.26,604.6865
2026-03-06 01:11:00,2076.26,2078.08,2075.51,2077.23,404.2989
2026-03-06 01:12:00,2077.23,2078.17,2076.29,2076.54,83.0157
2026-03-06 01:13:00,2076.54,2077.46,2075.92,2076.06,95.6856
2026-03-06 01:14:00,2076.06,2076.06,2072.79,2073.69,338.1383
2026-03-06 01:15:00,2073.68,2074.85,2072.88,2074.54,80.1458
2026-03-06 01:16:00,2074.55,2076.78,2074.28,2075.47,97.5938
2026-03-06 01:17:00,2075.46,2076.54,2074.69,2076.53,39.9296
2026-03-06 01:18:00,2076.54,2077.77,2076.24,2076.41,67.6475
2026-03-06 01:19:00,2076.42,2078.23,2076.39,2076.39,66.8706
2026-03-06 01:20:00,2076.4,2077.08,2076.39,2077.07,40.5424
2026-03-06 01:21:00,2077.08,2077.47,2076.45,2076.88,31.0815
2026-03-06 01:22:00,2076.87,2076.87,2075.65,2075.85,63.5856
2026-03-06 01:23:00,2075.86,2076.17,2075.86,2075.87,20.4345
2026-03-06 01:24:00,2075.87,2076.16,2075.86,2075.93,28.7261
2026-03-06 01:25:00,2075.94,2076.53,2070.21,2070.21,233.9862
2026-03-06 01:26:00,2070.21,2071.8,2064.68,2065.92,901.8965
2026-03-06 01:27:00,2065.92,2067.23,2062.38,2063.5,736.7929
2026-03-06 01:28:00,2063.5,2066.6,2061.79,2064.33,626.6133
2026-03-06 01:29:00,2064.39,2066.3,2063.83,2065.36,315.9358
2026-03-06 01:30:00,2065.37,2071.66,2065.37,2070.9,323.5716
2026-03-06 01:31:00,2070.9,2081.67,2070.9,2078.57,955.8639
2026-03-06 01:32:00,2078.58,2079.16,2075.44,2077.55,226.4039
2026-03-06 01:33:00,2077.55,2080.26,2077.1,2080.26,160.0555
2026-03-06 01:34:00,2080.26,2082.71,2080.26,2082.39,259.8968
2026-03-06 01:35:00,2082.4,2085.65,2082.4,2083.81,425.2283
2026-03-06 01:36:00,2083.82,2084.16,2080.01,2081.84,120.8223
2026-03-06 01:37:00,2081.84,2085.44,2081.84,2085.43,78.6455
2026-03-06 01:38:00,2085.43,2086.68,2083.01,2086.41,166.1097
2026-03-06 01:39:00,2086.41,2086.63,2084.49,2084.64,138.3283
2026-03-06 01:40:00,2084.64,2087.97,2084.64,2087.97,163.6352
2026-03-06 01:41:00,2087.96,2087.96,2086.01,2087.04,64.9739
2026-03-06 01:42:00,2087.05,2088.33,2086.76,2087.04,180.045
2026-03-06 01:43:00,2087.04,2087.04,2085.12,2085.19,143.3354
2026-03-06 01:44:00,2085.19,2086.0,2085.14,2085.77,57.8892
2026-03-06 01:45:00,2085.78,2086.64,2085.45,2085.55,135.917
2026-03-06 01:46:00,2085.55,2085.79,2081.49,2084.74,397.5954
2026-03-06 01:47:00,2084.75,2089.0,2084.46,2087.86,176.4311
2026-03-06 01:48:00,2087.85,2088.72,2085.28,2085.28,78.9604
2026-03-06 01:49:00,2085.29,2086.47,2084.29,2086.42,62.7825
2026-03-06 01:50:00,2086.42,2087.41,2086.0,2087.02,69.9879
2026-03-06 01:51:00,2087.02,2090.68,2087.01,2090.5,375.2694
2026-03-06 01:52:00,2090.49,2091.38,2089.24,2089.79,277.4189
2026-03-06 01:53:00,2089.8,2089.8,2088.14,2088.83,109.4339
2026-03-06 01:54:00,2088.83,2089.16,2086.1,2087.31,161.7628
2026-03-06 01:55:00,2087.3,2088.51,2086.38,2088.51,301.8873
2026-03-06 01:56:00,2088.5,2089.42,2087.75,2087.76,52.8573
2026-03-06 01:57:00,2087.76,2089.12,2086.5,2087.54,298.2303
2026-03-06 01:58:00,2087.53,2088.52,2086.98,2087.76,89.0321
2026-03-06 01:59:00,2087.76,2088.16,2087.64,2087.65,27.2285
2026-03-06 02:00:00,2087.66,2088.09,2086.02,2086.47,124.6846
2026-03-06 02:01:00,2086.47,2088.78,2085.86,2086.19,100.66
2026-03-06 02:02:00,2086.19,2086.42,2084.71,2086.11,144.4569
2026-03-06 02:03:00,2086.11,2089.43,2085.49,2088.26,88.18
2026-03-06 02:04:00,2088.26,2088.29,2085.21,2085.53,73.4667
2026-03-06 02:05:00,2085.54,2086.32,2085.39,2086.05,86.9743
2026-03-06 02:06:00,2086.06,2086.55,2085.23,2085.62,53.0225
2026-03-06 02:07:00,2085.63,2089.0,2085.63,2088.71,162.6548
2026-03-06 02:08:00,2088.71,2089.91,2088.52,2088.66,108.0779
2026-03-06 02:09:00,2088.66,2088.66,2087.05,2087.93,60.8734
2026-03-06 02:10:00,2087.92,2088.02,2087.04,2087.54,42.5734
2026-03-06 02:11:00,2087.53,2087.57,2086.99,2087.57,32.8403
2026-03-06 02:12:00,2087.57,2092.3,2087.57,2091.79,285.887
2026-03-06 02:13:00,2091.79,2093.33,2091.13,2092.74,344.5324
2026-03-06 02:14:00,2092.75,2093.01,2090.35,2091.89,129.3369
2026-03-06 02:15:00,2091.89,2092.0,2090.97,2091.93,77.4972
2026-03-06 02:16:00,2091.93,2092.99,2088.01,2089.34,271.6797
